שנה,חודש,ענף,מין,זן,שם,שוק,ממוצע_שופרסל,ממוצע_חנויות,ממוצע_שווקים_1,ממוצע_שווקים_2
2011,2011/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.74,6.25,4.05,5.05
2011,2011/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,6.49,7.50,4.35,5.43
2011,2011/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,7.00,4.00,5.00
2011,2011/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,7.00,4.30,5.40
2011,2011/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,7.00,4.30,5.40
2011,2011/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,7.00,4.00,5.00
2010,2010/12,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,7.50,4.35,5.30
2010,2010/12,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,7.50,3.85,4.95
2010,2010/11,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,6.70,4.00,5.00
2010,2010/11,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.80,4.20,5.24
2010,2010/10,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.49,5.00,4.10,4.82
2010,2010/10,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.49,5.50,4.40,5.25
2010,2010/09,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.99,5.50,3.90,4.90
2010,2010/09,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.99,6.00,4.30,5.10
2010,2010/08,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.99,5.62,4.35,5.15
2010,2010/08,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.99,5.12,4.05,4.85
2010,2010/07,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.39,5.30,3.92,4.84
2010,2010/07,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.39,5.80,4.28,5.16
2010,2010/06,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.00,4.27,5.33
2010,2010/06,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.50,4.00,5.00
2010,2010/05,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.00,4.33,5.33
2010,2010/05,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.17,3.80,4.87
2010,2010/04,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.50,3.95,4.93
2010,2010/04,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.00,4.15,5.15
2010,2010/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.50,4.00,5.05
2010,2010/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.00,4.20,5.30
2010,2010/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.25,4.40,5.50
2010,2010/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.75,4.20,5.30
2010,2010/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.12,4.40,5.40
2010,2010/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.88,4.15,5.15
2009,2009/12,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,6.12,4.40,5.45
2009,2009/12,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,6.12,4.20,5.25
2009,2009/11,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.75,3.90,5.15
2009,2009/11,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,5.88,4.10,5.35
2009,2009/10,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.99,5.50,4.10,4.80
2009,2009/10,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,5.50,4.30,5.00
2009,2009/09,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.32,5.33,3.40,4.40
2009,2009/09,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.32,5.33,3.60,4.60
2009,2009/08,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.24,5.30,3.30,4.42
2009,2009/08,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.24,5.30,3.55,4.60
2009,2009/07,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.62,5.25,3.55,4.45
2009,2009/07,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,5.62,5.25,3.32,4.25
2009,2009/06,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.49,5.00,3.30,4.40
2009,2009/06,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.49,5.00,3.50,4.62
2009,2009/05,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.49,5.00,3.55,4.57
2009,2009/05,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.49,5.00,3.35,4.38
2009,2009/04,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.74,5.00,3.70,4.80
2009,2009/04,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.24,5.00,3.55,4.60
2009,2009/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.69,5.40,3.88,4.92
2009,2009/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.49,5.40,4.16,5.04
2009,2009/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,4.74,6.00,3.90,5.08
2009,2009/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.74,6.00,3.75,4.90
2009,2009/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני ירושלים ,5.99,5.00,4.15,5.30
2009,2009/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני ירושלים ,4.99,5.00,3.95,5.10
2012,2012/07,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,4.49,3.85,4.75
2012,2012/07,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,3.99,3.40,4.47
2012,2012/06,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,4.99,3.70,4.85
2012,2012/06,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,2.96,3.52,4.68
2012,2012/05,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,5.99,3.75,4.82
2012,2012/05,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.86,3.32,3.52,4.68
2012,2012/04,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,5.99,3.50,4.20
2012,2012/04,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,5.99,7.50,8.80
2012,2012/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,5.99,4.00,4.90
2012,2012/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.24,5.99,3.65,4.70
2012,2012/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,5.99,4.20,5.10
2012,2012/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.86,4.32,3.95,4.85
2012,2012/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.86,5.32,3.85,4.80
2012,2012/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.86,5.66,4.30,5.00
2011,2011/12,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,4.99,4.30,5.05
2011,2011/12,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.49,4.99,4.05,4.85
2011,2011/11,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.19,4.95,3.98,4.90
2011,2011/11,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,5.75,4.20,5.16
2011,2011/10,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,4.99,3.80,4.80
2011,2011/10,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.99,4.99,4.13,5.00
2011,2011/09,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,4.96,5.90,4.13,5.13
2011,2011/09,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,4.90,3.87,4.80
2011,2011/08,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.19,5.10,4.00,5.00
2011,2011/08,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.39,5.90,4.36,5.40
2011,2011/07,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.24,4.80,4.00,4.95
2011,2011/07,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,5.55,4.25,5.25
2011,2011/06,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,6.30,4.05,5.00
2011,2011/06,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.24,6.55,4.35,5.40
2011,2011/05,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.90,4.42,5.28
2011,2011/05,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.74,6.90,4.10,4.90
2011,2011/04,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,4.99,6.94,4.00,5.00
2011,2011/04,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,7.44,4.30,5.40
2011,2011/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.66,7.32,4.13,5.07
2011,2011/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,6.32,7.99,4.43,5.37
2011,2011/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,7.99,4.30,5.30
2011,2011/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,7.99,4.00,5.00
2011,2011/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,7.49,4.00,5.05
2011,2011/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,7.49,4.30,5.40
2010,2010/12,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.79,4.04,5.00
2010,2010/12,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,5.97,4.36,5.32
2010,2010/11,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,4.99,4.15,5.00
2010,2010/11,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,5.74,4.42,5.35
2010,2010/10,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.49,5.20,4.05,4.85
2010,2010/10,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.49,5.24,4.30,5.25
2010,2010/09,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.49,5.99,4.50,5.20
2010,2010/09,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.49,5.99,4.30,4.90
2010,2010/08,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.16,5.32,3.43,4.73
2010,2010/08,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.16,5.32,3.73,5.13
2010,2010/07,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.24,5.24,4.50,5.30
2010,2010/07,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.24,5.12,4.00,4.80
2010,2010/06,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.17,4.30,5.35
2010,2010/06,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.70,4.05,4.95
2010,2010/05,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.57,4.40,5.40
2010,2010/05,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.57,3.93,4.87
2010,2010/04,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.90,4.20,5.20
2010,2010/04,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,4.00,5.00
2010,2010/03,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,3.95,5.05
2010,2010/03,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.90,4.25,5.30
2010,2010/02,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,6.17,4.10,5.25
2010,2010/02,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.90,4.30,5.48
2010,2010/01,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,6.40,4.18,5.30
2010,2010/01,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,6.90,4.35,5.50
2009,2009/12,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.65,4.20,5.20
2009,2009/12,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.97,6.90,4.38,5.43
2009,2009/11,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,4.20,5.15
2009,2009/11,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,4.40,5.35
2009,2009/10,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,4.07,5.07
2009,2009/10,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.99,5.90,3.70,4.80
2009,2009/09,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.63,5.90,3.93,4.97
2009,2009/09,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.66,5.90,3.70,4.73
2009,2009/08,ירקות          ,תפוח אדמה      ,דזירה,ארוז סוג א,קמעוני תל-אביב ,5.24,5.22,3.45,4.60
2009,2009/08,ירקות          ,תפוח אדמה      ,לבן,ארוז סוג א,קמעוני תל-אביב ,5.24,5.22,3.28,4.40
